wav_filename,wav_filesize,transcript
./train/waves/VIVOSSPK16/VIVOSSPK16_047.wav,106080,bạn phải tránh để không trở thành đề tài đàm tiếu của người khác
./train/waves/VIVOSSPK01/VIVOSSPK01_R168.wav,122044,đa số bán chui và quảng cáo như thần dược
./train/waves/VIVOSSPK08/VIVOSSPK08_R166.wav,104044,bạn có thể dùng kỷ luật để giải quyết
./train/waves/VIVOSSPK35/VIVOSSPK35_083.wav,472080,như đã nói việc thương lượng kéo dài trong thời gian rất lâu vì phải thẩm định lại sự tính toán của viện môi trường và tài nguyên
./train/waves/VIVOSSPK37/VIVOSSPK37_106.wav,226080,ngoại trừ có hai hộ bị ảnh hưởng nặng đã đồng ý di dời tạm đến nhà người thân một thời gian
./train/waves/VIVOSSPK22/VIVOSSPK22_022.wav,132080,chúng tôi chạy xe máy trên con đường vòng vèo như rắn lượn
./train/waves/VIVOSSPK39/VIVOSSPK39_077.wav,300080,diễn viên minh hoàng vai ông hoài và lê bê la vai hạ vy trong phim ở lại thế gian ảnh đoàn phim cung cấp
./train/waves/VIVOSSPK11/VIVOSSPK11_R086.wav,111044,và ông ta nói rằng ông ta không biết
./train/waves/VIVOSSPK18/VIVOSSPK18_295.wav,82080,đến đây hai tay trắng trở về không vấn vương
./train/waves/VIVOSSPK04/VIVOSSPK04_R052.wav,84044,xuê xoa lẫn nhau
./train/waves/VIVOSSPK09/VIVOSSPK09_R139.wav,100044,nhiều hộ dân trưng dụng vỉa hè
./train/waves/VIVOSSPK39/VIVOSSPK39_120.wav,160080,không có câu trả lời rõ ràng và chúng tôi đành hiểu rằng họ đang sống lây lất
./train/waves/VIVOSSPK34/VIVOSSPK34_152.wav,113080,thời gian người dân lấy số thứ tự ngồi chờ gọi tên cũng lâu hơn
./train/waves/VIVOSSPK03/VIVOSSPK03_T043.wav,85044,dân việt nam làm ăn chụp giựt
./train/waves/VIVOSSPK45/VIVOSSPK45_028.wav,128026,nga khó chịu cố vụt khỏi với ý nghĩ lẩm cẩm quá
./train/waves/VIVOSSPK25/VIVOSSPK25_176.wav,229080,nếu không sửa đổi được thì bạn nên dứt khoát với bạn gái đi đừng làm cô ta khổ vì bạn
./train/waves/VIVOSSPK15/VIVOSSPK15_177.wav,84080,làm nơi nấu nướng giặt giũ
./train/waves/VIVOSSPK18/VIVOSSPK18_293.wav,70080,đường đời chật hẹp người chen lấn
./train/waves/VIVOSSPK44/VIVOSSPK44_150.wav,85026,chồng cũ của chị chính là người đã ký lệnh bắt ông
./train/waves/VIVOSSPK16/VIVOSSPK16_013.wav,100080,ngồi xổm đánh trống gảy đàn thổi kèn
./train/waves/VIVOSSPK45/VIVOSSPK45_153.wav,110026,vụ trưởng vụ quản lý đấu thầu bộ kế hoạch đầu tư
./train/waves/VIVOSSPK20/VIVOSSPK20_105.wav,79080,trước đó chị quyên được người quen đưa nhập viện
./train/waves/VIVOSSPK10/VIVOSSPK10_T029.wav,123044,có bé sinh ra trong cung vàng điện ngọc
./train/waves/VIVOSSPK03/VIVOSSPK03_T016.wav,102044,chỉ xét tuyển hồ sơ không phải thi
./train/waves/VIVOSSPK36/VIVOSSPK36_162.wav,148080,có khi là cả một chuyên đề nhiều kỳ về cách tạo dựng ý thức giá trị bản thân cho bạn trẻ
./train/waves/VIVOSSPK11/VIVOSSPK11_R112.wav,140044,là kinh doanh theo kiểu nhúng mũi vào mọi lĩnh vực
./train/waves/VIVOSSPK22/VIVOSSPK22_256.wav,81080,chém gió vãi
./train/waves/VIVOSSPK30/VIVOSSPK30_098.wav,302080,thế là ông rủ ngọc mẫu cùng một số chư tiên như hỏa vương đại ngưu tiểu thử cải trang xuống hạ giới khám phá
./train/waves/VIVOSSPK34/VIVOSSPK34_211.wav,228080,hành khách ngồi tại chỗ và được đo thân nhiệt bằng súng tương tự như loại súng hay dùng để chích ngừa trong các trường học ở ta
./train/waves/VIVOSSPK22/VIVOSSPK22_067.wav,58080,đau đầu vùng chẩm
./train/waves/VIVOSSPK09/VIVOSSPK09_R090.wav,120044,cách đó chỉ làm dồn nén những cảm xúc đó lại
./train/waves/VIVOSSPK12/VIVOSSPK12_R069.wav,108044,cô chỉ có húp cháo bằng ống hút
./train/waves/VIVOSSPK35/VIVOSSPK35_031.wav,374080,điều này có ảnh hưởng trực tiếp đến sức khỏe nói chung và hệ tiêu hóa nói riêng của các thành viên trong gia đình
./train/waves/VIVOSSPK27/VIVOSSPK27_023.wav,279080,mấu chốt của vấn đề nằm ở chỗ cơ quan nào đang là nhạc trưởng phụ trách việc liên kết và phát triển vùng
./train/waves/VIVOSSPK29/VIVOSSPK29_078.wav,304080,chính từ đó cô bắt tay vào việc kết hợp những vật dụng công nghệ cao với quần áo và những phụ kiện kèm theo như túi xách chẳng hạn
./train/waves/VIVOSSPK08/VIVOSSPK08_R085.wav,100044,đám học trò quay lại nhìn cậu học trò mới
./train/waves/VIVOSSPK42/VIVOSSPK42_127.wav,86026,tuy nhiên có nhiều cách để tạo nên cách chơi như vậy
./train/waves/VIVOSSPK28/VIVOSSPK28_162.wav,245080,sản phẩm thường là các đồ thủ công mỹ nghệ như tranh lá vòng đeo cổ bằng gáo dừa hoa gỗ
./train/waves/VIVOSSPK35/VIVOSSPK35_045.wav,309080,mỗi khi có việc gì cần phải ghi nhớ thì mẹ lại viết vào đấy
./train/waves/VIVOSSPK29/VIVOSSPK29_032.wav,298080,có điều sách thiên nam ngữ lục lưu truyền đã hàng trăm năm tất không khỏi tam sao thất bổn khó biết ai đúng ai sai
./train/waves/VIVOSSPK34/VIVOSSPK34_161.wav,107080,bạn có những thắc mắc về sức khỏe của mình mà không biết hỏi ai
./train/waves/VIVOSSPK15/VIVOSSPK15_106.wav,103080,cha vợ xách rựa đi đốn cây
./train/waves/VIVOSSPK31/VIVOSSPK31_066.wav,315080,ngoại trừ tranh bà được dán lên tường nhà cuối năm mới đốt còn lại tất cả tranh khác đều đốt cùng với vàng bạc hàng mã sau khi cúng
./train/waves/VIVOSSPK10/VIVOSSPK10_T036.wav,110044,con người thật ích kỷ và thủ đoạn
./train/waves/VIVOSSPK12/VIVOSSPK12_R183.wav,64044,cảm giác nằng nặng
./train/waves/VIVOSSPK46/VIVOSSPK46_154.wav,122026,mạ lù cà đứng ngồi không yên cái bụng nóng như lửa đốt
./train/waves/VIVOSSPK12/VIVOSSPK12_R058.wav,101044,vừa nhìn thấy chiếc máy điện thoại
./train/waves/VIVOSSPK08/VIVOSSPK08_R137.wav,134044,và miếng cơm chưa vững văng tung tóe đầy sàn
./train/waves/VIVOSSPK01/VIVOSSPK01_R024.wav,158044,cũng sẽ gặp khó khăn vì không có hình ảnh để đối chiếu
./train/waves/VIVOSSPK23/VIVOSSPK23_015.wav,138080,rau càng cua có tác dụng chữa trị bệnh ngoài da rất tốt nhất là bệnh ghẻ lở
./train/waves/VIVOSSPK23/VIVOSSPK23_026.wav,104080,sau đó em quyết định đi học lại bây giờ em đang ngồi trước mặt anh
./train/waves/VIVOSSPK06/VIVOSSPK06_R060.wav,130044,phải ngáp gió vì không có tài xế
./train/waves/VIVOSSPK21/VIVOSSPK21_266.wav,130080,em không quan tâm điều đó
./train/waves/VIVOSSPK04/VIVOSSPK04_R040.wav,128044,rất dễ dẫn đến chuyện nạn nhân bị té xuống sông
./train/waves/VIVOSSPK14/VIVOSSPK14_101.wav,104080,một mùi thu thanh nhã và yên bình
./train/waves/VIVOSSPK32/VIVOSSPK32_038.wav,212080,dù không muốn nhưng vẫn phải bắt đầu từ lý do để nhìn nhận và phân tích vấn đề bạn ạ
./train/waves/VIVOSSPK38/VIVOSSPK38_210.wav,174080,cả tháng đó tôi đi giật đồ cúng cô hồn hết nhà này đến nhà khác để dành ăn dần
./train/waves/VIVOSSPK38/VIVOSSPK38_075.wav,171080,cũng theo ông văn người dân được quyền khởi kiện tại tòa án nhân dân huyện long thành
./train/waves/VIVOSSPK11/VIVOSSPK11_R015.wav,134044,những tia nắng ấm áp và hiếm hoi của mùa đông
./train/waves/VIVOSSPK14/VIVOSSPK14_122.wav,108080,trong đời sống hằng ngày của người việt nam
./train/waves/VIVOSSPK14/VIVOSSPK14_242.wav,76080,chín mươi chín mươi mốt
./train/waves/VIVOSSPK45/VIVOSSPK45_262.wav,184026,trí óc cũng như dù lượn nó chỉ hoạt động khi cởi mở tiếp nhận
./train/waves/VIVOSSPK32/VIVOSSPK32_134.wav,270080,minh nghiêm giọng cùng là dân săn lậu cả đấy bẫy hoài đâm ra quen mặt
./train/waves/VIVOSSPK27/VIVOSSPK27_014.wav,332080,thông cảm vì em là người quá nhạy cảm nữ tính và thiếu thiếu một chút của sự mạnh mẽ can đảm
./train/waves/VIVOSSPK30/VIVOSSPK30_117.wav,327080,thoải mái và sung sướng nổi không khi phía sau xe là một chị bự con và vẻ mặt lúc nào cũng tôn hành giả
./train/waves/VIVOSSPK08/VIVOSSPK08_T008.wav,68044,không biết cao thấp
./train/waves/VIVOSSPK45/VIVOSSPK45_078.wav,164026,nhưng vì ông bà phan văn dựa đã mến chân mến tay không chịu cho
./train/waves/VIVOSSPK19/VIVOSSPK19_095.wav,79080,cầu mong cho duyên lành
./train/waves/VIVOSSPK30/VIVOSSPK30_136.wav,223080,nếu chưa thỏa đáng các nghệ sĩ có quyền lên tiếng bằng một buổi họp báo sau đó
./train/waves/VIVOSSPK11/VIVOSSPK11_T028.wav,112044,bên chi bộ chưa có quyết định chính thức
./train/waves/VIVOSSPK22/VIVOSSPK22_206.wav,132080,mười bảy mười tám mười chín
./train/waves/VIVOSSPK32/VIVOSSPK32_187.wav,244080,vào thời kỳ phát triển quá nóng của thị trường chứng khoán việc thuê chứng chỉ đã diễn ra khá phổ biến
./train/waves/VIVOSSPK36/VIVOSSPK36_050.wav,248080,đây là dòng thác xưa nay ít ai đặt chân đến rất hoang vu và đầy bí ẩn nên nó còn có một tên gọi khác là thác hoang
./train/waves/VIVOSSPK27/VIVOSSPK27_165.wav,262080,vở còn có mặt các diễn viên trung dân phương dung phi phụng phú hải ngọc tưởng lệ thi
./train/waves/VIVOSSPK21/VIVOSSPK21_032.wav,158080,không ai có thể nói liệu bạn vừa thất bại hay thành công
./train/waves/VIVOSSPK46/VIVOSSPK46_231.wav,128026,tác dụng chống ung thư của chúng tỏ ra khá rõ rệt
./train/waves/VIVOSSPK38/VIVOSSPK38_131.wav,256080,trước khi chơi xe hòa không biết gì về máy móc nhưng bây giờ có vẻ cậu còn rành hơn ba
./train/waves/VIVOSSPK40/VIVOSSPK40_183.wav,84026,tuy nhiên có tin nói ông sẽ trở lại chính trường
./train/waves/VIVOSSPK24/VIVOSSPK24_072.wav,197080,cảnh sát cho biết những quả bom này không đủ mạnh để phá huỷ cấu trúc của các toà nhà này
./train/waves/VIVOSSPK45/VIVOSSPK45_070.wav,127026,tất cả cùng hát bài ca biết ơn chủ tịch hồ chí minh
./train/waves/VIVOSSPK45/VIVOSSPK45_100.wav,150026,tuổi trẻ phát động cuộc thi phóng sự ký sự tại khu vực miền trung
./train/waves/VIVOSSPK40/VIVOSSPK40_205.wav,88026,ngoài danh mục này thì hoàn toàn được tự do kinh doanh
./train/waves/VIVOSSPK05/VIVOSSPK05_T027.wav,108044,tôi chỉ ghét mấy nhà xe nhồi nhét khách
./train/waves/VIVOSSPK43/VIVOSSPK43_149.wav,90026,hãy nói chuyện thẳng thắn và đi đến một sự thống nhất
./train/waves/VIVOSSPK15/VIVOSSPK15_044.wav,118080,trưởng phòng hành chính tổ chức nhà trường
./train/waves/VIVOSSPK13/VIVOSSPK13_266.wav,95080,giơ hai tay lên không tôi bắn
./train/waves/VIVOSSPK16/VIVOSSPK16_056.wav,130080,chú vịt hay gắt gỏng nhưng lại được trẻ em khắp thế giới yêu mến
./train/waves/VIVOSSPK45/VIVOSSPK45_226.wav,138026,xong luôn ông xoan cho biết rồi nhìn con nước mắt lưng tròng
./train/waves/VIVOSSPK14/VIVOSSPK14_056.wav,82080,ây da ây da
./train/waves/VIVOSSPK38/VIVOSSPK38_012.wav,219080,thời kỳ cao điểm có nhiều xe đến hạn kiểm tra định kỳ có thể làm ba ca và làm thêm cả ngày chủ nhật
./train/waves/VIVOSSPK06/VIVOSSPK06_R061.wav,121044,mà cũng không kịp bước chân anh
./train/waves/VIVOSSPK17/VIVOSSPK17_082.wav,116080,khi mình có con anh sẽ tập cho con lăn lê bò toài
./train/waves/VIVOSSPK13/VIVOSSPK13_134.wav,133080,xây dựng cơ chế giám sát đạo đức trong tập thể
./train/waves/VIVOSSPK17/VIVOSSPK17_285.wav,60080,vợ tao bảo mày yếu quá
./train/waves/VIVOSSPK34/VIVOSSPK34_090.wav,214080,bởi vì có nhiều khu vực lý thú nơi khoa học nhắm tới và tiền chảy vào như công nghệ truyền thông và điện thoại di động
./train/waves/VIVOSSPK19/VIVOSSPK19_153.wav,118080,các doanh nghiệp chế biến thủy sản
./train/waves/VIVOSSPK36/VIVOSSPK36_070.wav,121080,những tiết học như vậy tạo hứng thú và sự chủ động của học sinh rất nhiều
./train/waves/VIVOSSPK25/VIVOSSPK25_106.wav,236080,thành phố đỏ rực cả ngày lẫn đêm vì bom vì đạn súng phòng không vì ánh đèn pháo sáng
./train/waves/VIVOSSPK33/VIVOSSPK33_195.wav,204080,đã vậy củ lạc có hai lớp vỏ vỏ ngoài mỏng dễ vỡ lớp vỏ lụa bên trong cũng quan trọng
./train/waves/VIVOSSPK31/VIVOSSPK31_124.wav,208080,cả đêm ba không dám ngủ vì coi chừng lỡ lửa bén vào vách cháy nhà
./train/waves/VIVOSSPK06/VIVOSSPK06_R066.wav,98044,tôi xin gợi ý ba điều
./train/waves/VIVOSSPK45/VIVOSSPK45_215.wav,126026,thứ hai ở đây không có đất cho thứ bóng đá tính toán
./train/waves/VIVOSSPK14/VIVOSSPK14_239.wav,70080,tám mươi bốn tám mươi lăm
./train/waves/VIVOSSPK10/VIVOSSPK10_R066.wav,72044,mảnh như lá liễu
./train/waves/VIVOSSPK44/VIVOSSPK44_169.wav,88026,không có công nghiệp sản xuất chỉ có lắp ráp đối phó
./train/waves/VIVOSSPK11/VIVOSSPK11_R096.wav,102044,và tạm thời hai mắt không nhìn thấy gì
./train/waves/VIVOSSPK38/VIVOSSPK38_208.wav,148080,phương là một cô gái khá xinh xắn và dễ thương nên có rất nhiều chàng bám đuổi
./train/waves/VIVOSSPK06/VIVOSSPK06_R090.wav,118044,là anh ta từng muốn tự tử
./train/waves/VIVOSSPK44/VIVOSSPK44_040.wav,91026,có lẽ bạn hiểu hoàn cảnh của tôi thời bấy giờ
./train/waves/VIVOSSPK03/VIVOSSPK03_T039.wav,106044,hai bố con thảo luận việc chia tài sản
./train/waves/VIVOSSPK04/VIVOSSPK04_T016.wav,86044,nóng giận tôi đã lăng mạ anh
./train/waves/VIVOSSPK02/VIVOSSPK02_R003.wav,80044,việc giữ gìn vóc dáng
./train/waves/VIVOSSPK19/VIVOSSPK19_229.wav,100080,sáu mươi bốn sáu mươi lăm
./train/waves/VIVOSSPK09/VIVOSSPK09_R099.wav,122044,chỉ hơi thèm thuốc trong suốt thời gian thử nghiệm
./train/waves/VIVOSSPK04/VIVOSSPK04_R123.wav,141044,cánh báo viết đã biết thế nào là một trung tâm báo chí vỏn vẹn
./train/waves/VIVOSSPK13/VIVOSSPK13_147.wav,106080,trước mặt họ có một cái trống lớn
./train/waves/VIVOSSPK18/VIVOSSPK18_140.wav,67080,cá voi xanh cũng di trú
./train/waves/VIVOSSPK16/VIVOSSPK16_095.wav,69080,rồi ghép trở lại bìu
./train/waves/VIVOSSPK13/VIVOSSPK13_255.wav,83080,thả tao ra thằng khốn
./train/waves/VIVOSSPK44/VIVOSSPK44_226.wav,112026,tết này chỉ tham gia có một vở mà được khen hết lời sướng quá
./train/waves/VIVOSSPK16/VIVOSSPK16_250.wav,58080,một hai ba bốn năm
./train/waves/VIVOSSPK13/VIVOSSPK13_119.wav,140080,cái vẫy tay không ngờ trở thành lời chia ly vĩnh biệt
./train/waves/VIVOSSPK21/VIVOSSPK21_118.wav,156080,với các chất liệu nhẹ nhàng như ren hay lụa
./train/waves/VIVOSSPK22/VIVOSSPK22_030.wav,90080,bước vào một mối tình
./train/waves/VIVOSSPK34/VIVOSSPK34_232.wav,150080,bên cạnh những đồ chơi kinh dị đồ chơi phát điện cũng rất được giới học sinh ưa chuộng
./train/waves/VIVOSSPK38/VIVOSSPK38_186.wav,205080,nhưng vì sự kỳ thị của những người xung quanh mà anh phải rời hà nội vào sài gòn để làm lại cuộc đời
./train/waves/VIVOSSPK41/VIVOSSPK41_069.wav,92026,phải thay đổi cách quản lý phân bổ vốn ngân sách
./train/waves/VIVOSSPK22/VIVOSSPK22_281.wav,55080,thôi bỏ qua đi
./train/waves/VIVOSSPK41/VIVOSSPK41_215.wav,96026,cơ quan điều tra xử lý đến đâu thì sẽ bắt đến đó
./train/waves/VIVOSSPK31/VIVOSSPK31_128.wav,236080,khổ quá chúng tôi có muốn dạy vậy đâu nhưng bài thì nhiều không dạy không an tâm nhìn đâu cũng thấy chưa ổn
./train/waves/VIVOSSPK32/VIVOSSPK32_148.wav,288080,nhưng anh không dừng lại ở đó anh đi du lịch nước ngoài với người con gái khác anh đang quen
./train/waves/VIVOSSPK26/VIVOSSPK26_274.wav,217080,tiệm nhỏ chỉ vừa kê một chiếc máy may có tuổi đời có lẽ gấp mấy lần tuổi người chủ
./train/waves/VIVOSSPK15/VIVOSSPK15_299.wav,124080,bất động sản bị thổi giá nên giờ chết là phải
./train/waves/VIVOSSPK32/VIVOSSPK32_203.wav,329080,đây là cơ hội để bạn chứng tỏ khả năng giao tiếp của mình để nói về cuộc sống công việc của mình một cách hợp lý tránh huyên thuyên
./train/waves/VIVOSSPK14/VIVOSSPK14_294.wav,185080,theo ngư dân một phẩy năm tỷ đồng là số tiền trang trải cho phí nhiên liệu
./train/waves/VIVOSSPK44/VIVOSSPK44_073.wav,111026,bạn có những thắc mắc về sức khỏe của mình mà không biết hỏi ai
./train/waves/VIVOSSPK46/VIVOSSPK46_074.wav,148026,công trình được ứng vốn đến đâu nhà thầu thi công đến đó
./train/waves/VIVOSSPK02/VIVOSSPK02_R198.wav,150044,lát sau có cô bé ồng ộc cho chó ăn chè ngay trên bàn
./train/waves/VIVOSSPK17/VIVOSSPK17_114.wav,78080,mục đích tăng giá vé trần này
./train/waves/VIVOSSPK01/VIVOSSPK01_R057.wav,66044,chảy nhão dưới nắng
./train/waves/VIVOSSPK33/VIVOSSPK33_055.wav,171080,đặc biệt phạm vi kiến thức của đề thi trắc nghiệm sẽ tương đương như đề thi tự luận
./train/waves/VIVOSSPK35/VIVOSSPK35_004.wav,371080,phải chăng chúng ta đã ứng dụng những công nghệ mới vào sản xuất chưa thật sự kỹ lưỡng tính toán trước khi tung sản phẩm ra thị trường
